model,make,Variant,price,displacement,Fuel_System,Fuel_Tank_Capacity,fuel_type,Height,Length,Width,body_type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,Rear_Tyre_&_Rim,power_steering,Power_Windows,Power_Seats,keyless_entry,power,Seating_Capacity,no,type,wheels_size,Boot_Space,Fuel_Gauge,Handbrake,Link,image_link
creta,hyundai,1.4 Crdi S,1197919,1396 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,21.38 km/litre,no,21.38 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,remote,90ps@4000rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx,1366797,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,19.67 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson struts with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,128ps@4000rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx (O),1543564,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,19.67 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson struts with coil spring,coupled torsion beam axle (ctba) with coil spring,215/60R17,electric power,all windows,Power seats,smart key,128ps@4000rpm,5,no,manual,215/60r17,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx At,1527395,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,17.01 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut type with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,128ps@4000rpm,5,no,automatic,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi Sx Dual Tone,1421208,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,19.67 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson struts with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,128ps@4000rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Crdi S At,1336033,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,17.01 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut type with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,128ps@4000rpm,5,no,automatic,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/5f9nusa_1482816.jpg?q=85/
creta,hyundai,1.6 Vtvt Sx (O) Executive,1422937,1591 cc,Injection,55,petrol,1630 mm,4270 mm,1780 mm,suv,5,15.29 km/litre,no,15.29 km/litre,1180 kg,6,190 mm,ventilated disc,drum,macpherson strut with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,Power seats,smart key,121bhp@6400rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.6 Crdi Sx (O) Executive,1572064,1582 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,17.01 km/litre,no,19.67 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson struts with coil spring,coupled torsion beam axle (ctba) with coil spring,215/60R17,electric power,all windows,Power seats,smart key,126bhp@4000rpm,5,no,manual,215/60r17,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.4 Crdi Ex,1107167,1396 cc,Injection,55,diesel,1630 mm,4270 mm,1780 mm,suv,5,21.38 km/litre,no,21.38 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,yes,90ps@4000rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,1.6 Vtvt Ex,1092192,1591 cc,Injection,55,petrol,1630 mm,4270 mm,1780 mm,suv,5,15.29 km/litre,no,15.29 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,yes,123ps@6400rpm,5,no,manual,205/65r16,475 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,Sports Edition Petrol,1279983,1591 cc,Injection,55,petrol,1630 mm,4270 mm,1780 mm,suv,5,15.29 km/litre,no,15.29 km/litre,1180 kg,6,190 mm,ventilated disc,drum,mcpherson strut type with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,123ps@6400rpm,5,no,manual,205/65r16,400 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
creta,hyundai,Sports Edition Diesel,1414247,1582 cc,Injection,55,diesel,1665 mm,4270 mm,1780 mm,suv,5,no,no,19.67 km/litre,no,6,190 mm,ventilated disc,drum,mc pherson strut type with coil spring,coupled torsion beam axle (ctba) with coil spring,205/65R16,electric power,all windows,no,smart key,128ps@4000rpm,5,no,manual,205/65r16,400 litres,digital,manual,https://www.hyundai.com/in/en/find-a-car/creta/highlights,https://imgd.aeplcdn.com/600x337/n/cg3musa_1482808.jpg?q=85/
kona electric,hyundai,Premium,2371858,no,electric motor,0,electric,1570 mm,4180 mm,1800 mm,suv,5,no,no,no,no,Single Speed Reduction Gear,160 mm,ventilated disc,ventilated disc,mcpherson strut type,multi - link,215/55 R17,electric power,all windows,yes,smart key,136 bhp,4,no,automatic,245/70r17,no,digital,automatic,https://www.hyundai.com/in/en/find-a-car/kona-electric/highlights,https://imgd.aeplcdn.com/600x337/n/p4kahsa_1466143.jpg?q=85
mu-x,isuzu,4X2,2734834,2999 cc,Injection,76,diesel,1840 mm,4825 mm,1860 mm,suv,5,13.8 km/litre,13.8 km/litre,13.8 km/litre,no,5,220 mm,ventilated disc,drum,independent double wish bone - coil spring suspension,rigid suspension with gas-sealed twin-tube shock absorber,245/70R17,electric power,all windows,yes,remote,177ps@3600rpm,7,no,automatic,245/70r17,no,digital,manual,https://www.isuzu.in/product/isuzu-mu-x/,https://imgd.aeplcdn.com/1056x594/cw/ec/36646/Isuzu-MUX-Exterior-138329.jpg?wm=0&q=85
mu-x,isuzu,4X4,2931534,2999 cc,Injection,76,diesel,1840 mm,4825 mm,1860 mm,suv,5,13.8 km/litre,13.8 km/litre,13.8 km/litre,no,5,220 mm,ventilated disc,drum,independent double wish bone - coil spring suspension,rigid suspension with gas-sealed twin-tube shock absorber,245/70R17,electric power,all windows,no,remote,177ps@3600rpm,7,no,automatic,245/70r17,no,digital,manual,https://www.isuzu.in/product/isuzu-mu-x/,https://imgd.aeplcdn.com/1056x594/cw/ec/36646/Isuzu-MUX-Exterior-138329.jpg?wm=0&q=85
dmax v-cross,isuzu,Standard,1654783,2499 cc,Injection,76,diesel,1840 mm,5295 mm,1860 mm,pick-up,4,7.3 km/litre,10.3 km/litre,10.3 km/litre,1935 kg,5,no,ventilated disc,drum,independent double wish bone - coil spring suspension,soft ride leaf spring,245/70 R16,hydraulic power,all windows,no,smart key,134ps@3600rpm,5,no,manual,245 / 70 r16,no,analog,manual,https://www.isuzu.in/product/isuzu-v-cross/,https://imgd.aeplcdn.com/1056x594/cw/ec/40760/Isuzu-DMAX-VCross-Exterior-160700.jpg?wm=0&q=85/
